grid_id,node_id,distance,grid_lng,grid_lat,node_lng,node_lat
1884,284840,0.0005907964962617527,121.478575,30.935499,121.4788545,30.9349785
1885,418937,0.0015522553655929845,121.492325,30.935499,121.4936376,30.9363276
1886,482201,0.000910197896058151,121.506075,30.935499,121.5052864,30.9350445
1887,416575,0.0011038879019191572,121.519825,30.935499,121.5198667,30.9366021
1888,569609,0.0012571251170847854,121.533575,30.935499,121.5329316,30.934419
1889,569521,0.0013039942484541834,121.547325,30.935499,121.547574,30.934219
1890,198889,0.0006789533194570284,121.561075,30.935499,121.5611535,30.9361734
1891,569374,0.0027314727602496596,121.574825,30.935499,121.57582,30.9329552
1892,537981,0.0011021958537421098,121.588575,30.935499,121.5874797,30.9356221
1893,181814,0.001818565789291651,121.602325,30.935499,121.6017807,30.9372342
1894,453072,0.0008328877775522773,121.616075,30.935499,121.6153779,30.9350432
1895,411502,0.0016222097583296017,121.629825,30.935499,121.6312915,30.9348055
1896,384798,0.0023825815620865712,121.643575,30.935499,121.6433649,30.9331257
1897,411582,0.0015855895685802936,121.657325,30.935499,121.6563588,30.9342418
1898,250007,0.000527657711025122,121.671075,30.935499,121.6705475,30.9355119
1899,411168,0.0008542492434909728,121.684825,30.935499,121.6845489,30.9363074
1900,156924,0.0009637807323276909,121.698575,30.935499,121.6983269,30.9364303
1901,300050,0.004843487049628136,121.712325,30.935499,121.7163492,30.9381944
1902,534799,0.0004811894117704498,121.726075,30.935499,121.7256391,30.9352952
1903,181858,0.003559651780722417,121.739825,30.935499,121.7363702,30.9346414
1904,534885,0.004413346382286526,121.753575,30.935499,121.7570965,30.9328388
1905,279203,0.002031871986618248,121.767325,30.935499,121.7654711,30.9346674
1906,339499,0.002857864141282065,121.781075,30.935499,121.7783987,30.9365014
1907,524048,0.0008790890796725976,121.794825,30.935499,121.7952195,30.9347134
1908,341971,0.0015060860865159882,121.808575,30.935499,121.8086091,30.9339933
1909,203780,0.00017136536989713125,121.822325,30.935499,121.822213,30.9353693
1910,525319,0.0008586251859895116,121.836075,30.935499,121.836791,30.9350251
1911,493996,0.0009907363978363145,121.849825,30.935499,121.8495825,30.9364596
1912,103796,0.0011236354212972948,121.863575,30.935499,121.8624516,30.935522
1913,383378,0.0010286812577308536,121.877325,30.935499,121.8766862,30.9346927
1914,219221,0.0014538446822111918,121.891075,30.935499,121.890218,30.9343246
1915,226593,0.0025614497847883818,121.904825,30.935499,121.902269,30.935666
1916,469110,0.0021199808324604695,121.918575,30.935499,121.9176917,30.9335718
1917,560728,9.151398800614539e-05,121.932325,30.935499,121.9322559,30.935559
1918,580712,0.0024627863589825553,121.946075,30.935499,121.9450021,30.9377158
1919,342432,0.0064270151960392876,121.959825,30.935499,121.9658337,30.9377798
1920,402248,0.07040080447381292,120.873575,30.945521,120.8961534,31.012203
1921,402248,0.06726388161978161,120.887325,30.945521,120.8961534,31.012203
1922,402245,0.06652139202061241,120.901075,30.945521,120.897981,31.0119704
1923,452950,0.057246703263159025,120.914825,30.945521,120.9716699,30.9522917
1924,452950,0.04362353475476274,120.928575,30.945521,120.9716699,30.9522917
1925,452950,0.03011586848324148,120.942325,30.945521,120.9716699,30.9522917
1926,452951,0.016965065064718524,120.956075,30.945521,120.9717253,30.9520694
1927,452953,0.006754799337509037,120.969825,30.945521,120.9718678,30.9519595
1928,533391,0.003014207970590373,120.983575,30.945521,120.9864913,30.944759
1929,423921,0.00046890325227506873,120.997325,30.945521,120.9977701,30.9456685
1930,423828,0.0003066868924496254,121.011075,30.945521,121.0108488,30.9453139
1931,422819,0.002305064730109408,121.024825,30.945521,121.0243971,30.943256
1932,422847,0.00021595057304388615,121.038575,30.945521,121.0384358,30.9453559
1933,415711,0.0006978046718081702,121.052325,30.945521,121.052613,30.9461566
1934,201633,0.00032453739383810114,121.066075,30.945521,121.0658174,30.9457184
1935,334074,0.0005503837297771959,121.079825,30.945521,121.0803506,30.9453577
1936,79523,0.0012186660904419991,121.093575,30.945521,121.093337,30.9443258
1937,79529,0.000713995889344283,121.107325,30.945521,121.1076017,30.9448628
1938,444870,0.00034843755538041185,121.121075,30.945521,121.1214118,30.9454317
1939,529645,0.0014211720937176873,121.134825,30.945521,121.1362296,30.9457374
1940,245396,0.00035160177758859106,121.148575,30.945521,121.1489184,30.9454455
1941,416906,0.0007812087557099057,121.162325,30.945521,121.1622236,30.9447464
1942,416086,0.0006408517223213971,121.176075,30.945521,121.1754352,30.9454843
1943,243260,0.0006173767083330451,121.189825,30.945521,121.18922,30.945644
1944,249008,0.0005309360130964417,121.203575,30.945521,121.2041042,30.9455639
1945,444472,0.0003157803825466429,121.217325,30.945521,121.2170196,30.9454407
1946,401491,0.00029756721929710293,121.231075,30.945521,121.230873,30.9453025
1947,401333,8.923284149654926e-05,121.244825,30.945521,121.2447361,30.9455287
1948,401295,0.0005820899071379005,121.258575,30.945521,121.2582421,30.9450435
1949,443779,0.0014165129014581056,121.272325,30.945521,121.2721146,30.9441202
1950,400171,0.0005574330632463988,121.286075,30.945521,121.2855381,30.9456709
1951,444154,0.00035600507018864174,121.299825,30.945521,121.2998269,30.945877
1952,167414,0.0009194852146713888,121.313575,30.945521,121.3144791,30.9453535
1953,521358,0.0012288334183255976,121.327325,30.945521,121.3269099,30.9443644
1954,519411,0.0006902514903921854,121.341075,30.945521,121.3417516,30.9456576
1955,521131,0.0007605475001593588,121.354825,30.945521,121.3555527,30.9452999
1956,174649,0.0015350162507255744,121.368575,30.945521,121.3700158,30.9449915
1957,178181,0.0006590403933042423,121.382325,30.945521,121.382721,30.9460478
1958,174504,0.002778757623464837,121.396075,30.945521,121.3938607,30.9438422
1959,519584,0.0006723344777752401,121.409825,30.945521,121.4102553,30.9450044
1960,174607,0.0028274356526711676,121.423575,30.945521,121.4226364,30.9481881
1961,538890,0.0013202918806052338,121.437325,30.945521,121.4384077,30.9447654
1962,174527,0.00045588579709825974,121.451075,30.945521,121.4513119,30.9451315
1963,46081,0.0021846236311997627,121.464825,30.945521,121.4636054,30.9473335
1964,434016,0.0006677946091330309,121.478575,30.945521,121.4792308,30.945647
1965,465904,0.002751876814108762,121.492325,30.945521,121.4942276,30.9435328
1966,347072,9.611019716301027e-05,121.506075,30.945521,121.5059789,30.9455224
1967,250310,0.0004068587592774117,121.519825,30.945521,121.5201077,30.9458136
1968,402038,0.00038746515971980886,121.533575,30.945521,121.5333659,30.9458472
1969,102961,0.00040346971385069963,121.547325,30.945521,121.5476916,30.9456895
1970,286488,0.0008348893160156954,121.561075,30.945521,121.5611326,30.9463539
1971,538000,0.0017677803059102293,121.574825,30.945521,121.5765886,30.9456425
1972,569319,0.0005295454749051246,121.588575,30.945521,121.5890565,30.9453006
1973,463647,0.000589760968529427,121.602325,30.945521,121.602382,30.946108
1974,269647,0.0013481484821828197,121.616075,30.945521,121.6167997,30.9466578
1975,463527,0.0011889488172327196,121.629825,30.945521,121.6304445,30.9445062
1976,463605,0.0005984433222973618,121.643575,30.945521,121.6439429,30.945993
1977,158992,0.0023136997579658093,121.657325,30.945521,121.6587686,30.9473291
1978,562797,0.0004176268430037281,121.671075,30.945521,121.6713683,30.9458183
1979,177955,0.001822441335125797,121.684825,30.945521,121.6861261,30.9442449
1980,235387,0.0035100335325976874,121.698575,30.945521,121.6999446,30.9422892
1981,575481,0.0011012259077934634,121.712325,30.945521,121.7119547,30.9444839
1982,534874,0.00032783633110959175,121.726075,30.945521,121.7257905,30.9453581
1983,477005,0.002616268550817874,121.739825,30.945521,121.7388958,30.9479667
1984,125288,0.004785168795353962,121.753575,30.945521,121.7560612,30.9496096
1985,547131,0.003347537807102782,121.767325,30.945521,121.7656079,30.9483946
1986,162502,0.0022695947347467368,121.781075,30.945521,121.7804701,30.9433335
1987,173047,0.0018111776196748184,121.794825,30.945521,121.7930724,30.9450641
1988,525753,0.000693447654837211,121.808575,30.945521,121.8081343,30.9460564
1989,504732,0.0009177543516650749,121.822325,30.945521,121.8214166,30.9453903
1990,293091,0.003807508983580825,121.836075,30.945521,121.8383845,30.9424939
1991,293103,0.000986706486251063,121.849825,30.945521,121.8504405,30.9462922
1992,103806,0.0020311378141293743,121.863575,30.945521,121.8615451,30.9454501
1993,525079,0.00028964233116303406,121.877325,30.945521,121.8774212,30.9457942
1994,219228,0.00032730598833546784,121.891075,30.945521,121.8913955,30.9454546
1995,554289,0.0001336070731646815,121.904825,30.945521,121.9048668,30.9456479
1996,308115,0.00016977779595806392,121.918575,30.945521,121.9186985,30.9454045
1997,337575,0.0023830822562404715,121.932325,30.945521,121.9323448,30.947904
1998,580705,0.0012649919406818653,121.946075,30.945521,121.9454956,30.9443965
1999,342435,0.003545931993144846,121.959825,30.945521,121.9630993,30.9441599
2000,402248,0.060993877295674744,120.873575,30.955542,120.8961534,31.012203
2001,402248,0.05734465596339196,120.887325,30.955542,120.8961534,31.012203
2002,402245,0.05651315919818847,120.901075,30.955542,120.897981,31.0119704
2003,402275,0.05489591636843185,120.914825,30.955542,120.9185218,31.0103133
2004,452950,0.04321729811198281,120.928575,30.955542,120.9716699,30.9522917
2005,452950,0.02952435615047173,120.942325,30.955542,120.9716699,30.9522917
2006,452950,0.015930014315746747,120.956075,30.955542,120.9716699,30.9522917
2007,452950,0.003737392954987296,120.969825,30.955542,120.9716699,30.9522917
2008,452965,0.0022983159922020753,120.983575,30.955542,120.9833596,30.9532538
2009,453292,0.00011877849131926475,120.997325,30.955542,120.9973443,30.9554248
2010,423258,0.0014293854343742924,121.011075,30.955542,121.0097434,30.9550224
2011,445847,0.0004503662953743146,121.024825,30.955542,121.0244202,30.9557394
2012,415823,0.0008315543578035231,121.038575,30.955542,121.0378299,30.9559112
2013,415597,0.0006974744798182322,121.052325,30.955542,121.0527738,30.9560759
2014,415404,0.0010571551683616251,121.066075,30.955542,121.0650179,30.9555528
2015,415527,0.0007954053620674433,121.079825,30.955542,121.079061,30.9553207
2016,79770,0.0011250928539486885,121.093575,30.955542,121.0924797,30.9552848
2017,540065,0.0014803735373233329,121.107325,30.955542,121.1088009,30.955657
2018,245141,0.0001065482050535826,121.121075,30.955542,121.1210594,30.9556474
2019,244906,0.0013599139458020017,121.134825,30.955542,121.1357895,30.9565007
2020,414892,0.0011413230392808358,121.148575,30.955542,121.1476388,30.9561948
2021,400242,0.0007017490292114326,121.162325,30.955542,121.1623501,30.9562433
2022,400268,9.089444427574678e-05,121.176075,30.955542,121.1759958,30.9555866
2023,333200,0.0004004597982339987,121.189825,30.955542,121.1899097,30.9551506
2024,397719,8.290651361555877e-05,121.203575,30.955542,121.2035885,30.9554602
2025,444485,0.0013899663377246055,121.217325,30.955542,121.2185079,30.9548121
2026,398533,0.00039501378456707856,121.231075,30.955542,121.23147,30.9555453
2027,401203,0.00037163983908294787,121.244825,30.955542,121.2451246,30.9557619
2028,384064,0.001930293252340073,121.258575,30.955542,121.260147,30.9566622
2029,443722,8.969392398908474e-05,121.272325,30.955542,121.272408,30.955576
2030,444191,0.0008499254202555366,121.286075,30.955542,121.2864839,30.9547969
2031,443510,0.00044475302134758325,121.299825,30.955542,121.3000797,30.9559066
2032,167387,0.0005559347084025588,121.313575,30.955542,121.3130224,30.9556028
2033,413521,0.0009608041683932352,121.327325,30.955542,121.3265234,30.9560717
2034,345997,0.0010723281680497243,121.341075,30.955542,121.3420761,30.9559263
2035,468536,0.0008348920708693525,121.354825,30.955542,121.3550591,30.9547406
2036,537458,0.0003573458268944468,121.368575,30.955542,121.368724,30.9552172
2037,537415,0.0008958818058209576,121.382325,30.955542,121.3824145,30.9564334
2038,468630,0.0011310387482333334,121.396075,30.955542,121.3971818,30.9553091
2039,468643,0.0035227207808683127,121.409825,30.955542,121.4082867,30.9587111
2040,174579,0.0013140524494808998,121.423575,30.955542,121.4242372,30.956677
2041,538897,0.002257553988282666,121.437325,30.955542,121.4356765,30.9539996
2042,553016,0.00024468953798612985,121.451075,30.955542,121.4513194,30.9555301
2043,538874,0.0006596333906030709,121.464825,30.955542,121.465484,30.9555709
2044,516904,0.0008262468456800159,121.478575,30.955542,121.4788918,30.9547789
2045,420615,0.0002543570915121324,121.492325,30.955542,121.4924598,30.9557577
2046,177432,0.0008903771111106519,121.506075,30.955542,121.5052218,30.9557966
2047,347357,0.00203570644740138,121.519825,30.955542,121.5178643,30.9560895
2048,402143,0.005706329294740339,121.533575,30.955542,121.5325261,30.9499329
2049,103002,0.0010121345019343528,121.547325,30.955542,121.546313,30.9555255
2050,569280,0.002155079696906567,121.561075,30.955542,121.5589593,30.9559521
2051,427364,0.0009595280350313283,121.574825,30.955542,121.5743352,30.9563671
2052,177147,0.000293498756386213,121.588575,30.955542,121.5886584,30.9552606
2053,481042,0.0024476023533216156,121.602325,30.955542,121.6026278,30.9579708
2054,269645,0.0014524727364069244,121.616075,30.955542,121.6175186,30.9553817
2055,241657,0.0025406349836204966,121.629825,30.955542,121.6291846,30.9530834
2056,463557,0.0021905297487170993,121.643575,30.955542,121.6416893,30.9544273
2057,463577,0.0002514540315851763,121.657325,30.955542,121.6573137,30.9552908
2058,250027,0.003648854658660157,121.671075,30.955542,121.6744206,30.9540856
2059,250052,0.0011565580184250547,121.684825,30.955542,121.6855411,30.9564502
2060,429245,0.0012914651873029283,121.698575,30.955542,121.6979782,30.9543967
2061,197607,0.004917893074265569,121.712325,30.955542,121.7162525,30.9585018
2062,556792,0.00031818045195532017,121.726075,30.955542,121.7263872,30.9556034
2063,573338,0.00010089484625125161,121.739825,30.955542,121.7397271,30.9555176
2064,220955,0.0023708378118330537,121.753575,30.955542,121.7547122,30.9534617
2065,464229,0.004473110832523978,121.767325,30.955542,121.7642894,30.9522566
2066,434250,0.00016753116127869315,121.781075,30.955542,121.7811137,30.955705
2067,173071,0.001437085613311757,121.794825,30.955542,121.7959695,30.9564111
2068,525703,0.0011400240172916903,121.808575,30.955542,121.8082476,30.956634
2069,526007,0.0007668424218890034,121.822325,30.955542,121.8220549,30.9548243
2070,525087,0.004014486653361543,121.836075,30.955542,121.8373972,30.9517515
2071,173461,0.0033850093559644025,121.849825,30.955542,121.8466935,30.9568273
2072,574462,0.0013217092342882881,121.863575,30.955542,121.8638447,30.9542481
2073,574443,0.0008822018929930654,121.877325,30.955542,121.8766667,30.9549547
2074,219242,0.0007294754896493751,121.891075,30.955542,121.8912507,30.95625
2075,225099,0.001096544832644017,121.904825,30.955542,121.9048626,30.9566379
2076,469159,0.0005131836318464682,121.918575,30.955542,121.9189062,30.95515
2077,337595,0.00044013752396137494,121.932325,30.955542,121.932418,30.9551118
2078,308009,0.0028134618177599177,121.946075,30.955542,121.9455984,30.9583148
2079,342436,0.002168179033198016,121.959825,30.955542,121.9590434,30.9535196
2080,402248,0.051817697233281425,120.873575,30.965563,120.8961534,31.012203
2081,402248,0.04746820247871178,120.887325,30.965563,120.8961534,31.012203
2082,402245,0.04651042475359685,120.901075,30.965563,120.897981,31.0119704
2083,402275,0.044902735777790234,120.914825,30.965563,120.9185218,31.0103133
2084,449217,0.043201403873138214,120.928575,30.965563,120.929422,31.0087561
2085,452950,0.03220637451964871,120.942325,30.965563,120.9716699,30.9522917
2086,452950,0.02047750740934736,120.956075,30.965563,120.9716699,30.9522917
2087,187689,0.01059085834575931,120.969825,30.965563,120.9772297,30.9731351
2088,453379,0.001580900910875894,120.983575,30.965563,120.9851287,30.965855
2089,423418,0.0008676894951597889,120.997325,30.965563,120.9968275,30.9662739
2090,200988,0.0014605347856184853,121.011075,30.965563,121.0122345,30.9646749
2091,445805,0.0006152663975873459,121.024825,30.965563,121.0243185,30.9659123
2092,412524,0.001804451509462979,121.038575,30.965563,121.0386816,30.9637617
2093,415196,0.0005614560000576632,121.052325,30.965563,121.052394,30.9661202
2094,415257,0.000328961654297169,121.066075,30.965563,121.0657841,30.9657166
2095,162323,9.851629306941691e-05,121.079825,30.965563,121.0797875,30.9656541
2096,366663,0.0006857612704116242,121.093575,30.965563,121.0940624,30.9660454
2097,79700,0.0004675383299774627,121.107325,30.965563,121.1070478,30.9651865
2098,415103,0.0003835404802603555,121.121075,30.965563,121.1212407,30.9652171
2099,201395,0.0010293833736727078,121.134825,30.965563,121.1354288,30.9663967
2100,401073,0.0004242812746294764,121.148575,30.965563,121.1483196,30.9659018
2101,407810,0.0008437072952150184,121.162325,30.965563,121.162414,30.966402
2102,442714,0.0005000030799988136,121.176075,30.965563,121.1765682,30.9656452
2103,197837,0.0005595023234991003,121.189825,30.965563,121.1899364,30.9661113
2104,443221,0.0011941884105914067,121.203575,30.965563,121.204629,30.9650016
2105,397795,0.00041605889006110253,121.217325,30.965563,121.217149,30.96594
2106,443188,0.0005336703102070797,121.231075,30.965563,121.230635,30.965261
2107,353708,0.00047056963352926805,121.244825,30.965563,121.2443623,30.9654773
2108,231659,0.001053368406587125,121.258575,30.965563,121.258328,30.964539
2109,419799,0.0012076789018672129,121.272325,30.965563,121.2731018,30.9646383
2110,403373,0.0004389242531481712,121.286075,30.965563,121.2856401,30.9656223
2111,416474,0.0005474866208417252,121.299825,30.965563,121.2999638,30.9650334
2112,346209,0.0002639227917469461,121.313575,30.965563,121.313837,30.9655948
2113,533947,0.000541106135616495,121.327325,30.965563,121.3275571,30.9650742
2114,346058,0.00045560053775447866,121.341075,30.965563,121.3409602,30.9651221
2115,413660,0.0008942463027570543,121.354825,30.965563,121.3553072,30.9648099
2116,174688,0.0016411728306408933,121.368575,30.965563,121.3670449,30.9649695
2117,370520,0.002045097075946293,121.382325,30.965563,121.3840583,30.9666484
2118,174492,0.0014738863253299151,121.396075,30.965563,121.3962263,30.9640969
2119,520302,0.0025283671885240676,121.409825,30.965563,121.4075642,30.964431
2120,538742,0.0011171034553704494,121.423575,30.965563,121.4246792,30.9657323
2121,150061,0.0012001793199349676,121.437325,30.965563,121.4376462,30.9667194
2122,536895,0.00034667877061995956,121.451075,30.965563,121.4509546,30.9652379
2123,301276,0.0026139244442082983,121.464825,30.965563,121.4622866,30.9649392
2124,553603,0.00048145662316726855,121.478575,30.965563,121.4789522,30.9652638
2125,346963,0.0008899644992888522,121.492325,30.965563,121.491575,30.9660421
2126,284735,0.00034905307619867264,121.506075,30.965563,121.5062556,30.9658617
2127,516856,0.0003597073532755177,121.519825,30.965563,121.5198273,30.9659227
2128,501685,0.0014860207535513145,121.533575,30.965563,121.5321028,30.9657652
2129,416535,0.001551051723831529,121.547325,30.965563,121.5475954,30.9640357
2130,569024,0.0010865882614855208,121.561075,30.965563,121.5605771,30.9665288
2131,428664,0.0013169090363396722,121.574825,30.965563,121.5753196,30.9643425
2132,383786,0.0008259078459584095,121.588575,30.965563,121.5877491,30.9655666
2133,428756,0.0015093740821886942,121.602325,30.965563,121.6014246,30.9667744
2134,428545,0.002238415091083705,121.616075,30.965563,121.6145576,30.9672086
2135,428880,0.00023183614903762195,121.629825,30.965563,121.629867,30.965791
2136,429014,0.000510732748117012,121.643575,30.965563,121.6433095,30.9659993
2137,209420,0.0020068197851375556,121.657325,30.965563,121.6591417,30.9647104
2138,429077,0.00040180124439747494,121.671075,30.965563,121.67072,30.9657512
2139,429267,0.0009820943182718006,121.684825,30.965563,121.6855799,30.9649348
2140,197619,0.0024428236796808682,121.698575,30.965563,121.6991722,30.9679317
2141,127680,0.00033537872620695243,121.712325,30.965563,121.7126505,30.9654822
2142,124826,0.00013626151326947498,121.726075,30.965563,121.7259734,30.9656538
2143,464218,0.0005787874653074745,121.739825,30.965563,121.7394027,30.9651672
2144,158556,0.0032762461644363296,121.753575,30.965563,121.7550132,30.9685067
2145,434258,0.0009536203699557124,121.767325,30.965563,121.7680884,30.9661345
2146,547085,0.0007503535499995854,121.781075,30.965563,121.7818221,30.9654932
2147,173041,0.0011019285866166251,121.794825,30.965563,121.7938065,30.9659836
2148,263967,0.0005895637709346212,121.808575,30.965563,121.808231,30.9660418
2149,525009,0.0006401600424863795,121.822325,30.965563,121.8227148,30.9650552
2150,460502,0.0004038947635294602,121.836075,30.965563,121.8364047,30.9657963
2151,173320,0.0009933490071478291,121.849825,30.965563,121.8489841,30.9660918
2152,95350,0.002384463818140412,121.863575,30.965563,121.8612453,30.9660711
2153,574241,0.001320374621082233,121.877325,30.965563,121.8774615,30.9668763
2154,410091,0.0019824145908518566,121.891075,30.965563,121.8891769,30.966135
2155,225459,0.0007137346425623383,121.904825,30.965563,121.9052955,30.9660997
2156,383410,0.0007542393519376977,121.918575,30.965563,121.9179832,30.9650954
2157,307966,0.004871215545433661,121.932325,30.965563,121.9276383,30.964235
2158,308020,0.006686202898507275,121.946075,30.965563,121.9483128,30.9592624
2159,342439,0.0054956196929809,121.959825,30.965563,121.954884,30.9631571
2160,197521,0.041960548735803724,120.873575,30.975584,120.8699136,31.0173845
2161,402248,0.03766818030592724,120.887325,30.975584,120.8961534,31.012203
2162,402245,0.03651770722485009,120.901075,30.975584,120.897981,31.0119704
2163,402275,0.03492550083720928,120.914825,30.975584,120.9185218,31.0103133
2164,449217,0.033182911677697643,120.928575,30.975584,120.929422,31.0087561
2165,187687,0.03470986327617302,120.942325,30.975584,120.9769734,30.9735193
2166,187687,0.021000145443551298,120.956075,30.975584,120.9769734,30.9735193
2167,187687,0.007440605395402045,120.969825,30.975584,120.9769734,30.9735193
2168,453119,0.001068182465682089,120.983575,30.975584,120.9827417,30.9762523
2169,453534,0.00021887935032874366,120.997325,30.975584,120.9972434,30.9753809
2170,444774,0.000649316663886444,121.011075,30.975584,121.0105168,30.9759157
2171,331725,0.0007360267658187289,121.024825,30.975584,121.0251008,30.9749016
2172,28911,0.00039450044360015844,121.038575,30.975584,121.0385026,30.9751962
2173,396186,0.0003523312078079537,121.052325,30.975584,121.0520022,30.9754428
2174,396346,0.0005208698973854265,121.066075,30.975584,121.0655647,30.9754796
2175,406028,0.0005604475800641517,121.079825,30.975584,121.0802968,30.9758865
2176,396419,0.00043105491529246654,121.093575,30.975584,121.0936005,30.9760143
2177,412138,6.43457069295948e-05,121.107325,30.975584,121.1073609,30.9755306
2178,437380,0.0004662109501022079,121.121075,30.975584,121.1215086,30.9754127
2179,412303,0.0005393063693311499,121.134825,30.975584,121.134663,30.9750696
2180,399584,0.00017031244816451222,121.148575,30.975584,121.1484273,30.9756688
2181,287932,0.0003320435212366213,121.162325,30.975584,121.1620687,30.9753729
2182,407762,0.0017776938600282304,121.176075,30.975584,121.1746789,30.9766845
2183,234341,0.0014455088031579157,121.189825,30.975584,121.1890581,30.9743587
2184,442953,0.0010121864897331486,121.203575,30.975584,121.2043743,30.974963
2185,443154,0.0007013839034376258,121.217325,30.975584,121.2169023,30.9750243
2186,443121,0.002482730853311879,121.231075,30.975584,121.228783,30.9765383
2187,403104,0.00036732682994871177,121.244825,30.975584,121.24493,30.975232
2188,99849,0.0011478155993123096,121.258575,30.975584,121.2594722,30.9748681
2189,419603,0.0005472800471430177,121.272325,30.975584,121.2725797,30.9750996
2190,419501,0.0009820221789733942,121.286075,30.975584,121.2857034,30.974675
2191,443423,0.00011781888642946011,121.299825,30.975584,121.2998873,30.975484
2192,364965,0.0018164978089747136,121.313575,30.975584,121.314632,30.9741067
2193,413287,0.0005681436878166971,121.327325,30.975584,121.32677,30.9757055
2194,364874,6.040571164736233e-05,121.341075,30.975584,121.3411349,30.9755762
2195,413433,0.00027362664343603667,121.354825,30.975584,121.3550977,30.9755615
2196,354364,0.001085383296346432,121.368575,30.975584,121.3696307,30.9758361
2197,174614,0.0008679330043219276,121.382325,30.975584,121.3814699,30.9757327
2198,519543,0.0010421005805576965,121.396075,30.975584,121.3960739,30.9766261
2199,520319,0.0009145602768526329,121.409825,30.975584,121.4105503,30.9761411
2200,395039,0.00040061684936971894,121.423575,30.975584,121.4232681,30.9753265
2201,395076,0.0013556460452496916,121.437325,30.975584,121.4375792,30.9742524
2202,527067,0.0020191846299947966,121.451075,30.975584,121.4519101,30.9737456
2203,538913,0.0005500149543459451,121.464825,30.975584,121.4646188,30.9750741
2204,159659,0.0018135345047774459,121.478575,30.975584,121.4768064,30.9759852
2205,508302,0.0018652954323568202,121.492325,30.975584,121.4907754,30.9745457
2206,301177,0.00017824488772151924,121.506075,30.975584,121.506071,30.9757622
2207,516850,0.0003629995592278004,121.519825,30.975584,121.5201472,30.9757512
2208,16574,0.0010691239965544396,121.533575,30.975584,121.5345154,30.9750754
2209,353672,0.0008929382733391261,121.547325,30.975584,121.546732,30.9749164
2210,420663,0.0005514911603972795,121.561075,30.975584,121.5610237,30.9761331
2211,260199,0.003258934089541625,121.574825,30.975584,121.5776144,30.9772692
2212,177097,0.0021491748765563624,121.588575,30.975584,121.5870829,30.9771308
2213,428769,0.0008796081229828658,121.602325,30.975584,121.6031224,30.9752127
2214,177075,0.0009045167383765962,121.616075,30.975584,121.6151707,30.9756038
2215,427312,0.0010907062161679235,121.629825,30.975584,121.6287432,30.9757231
2216,428960,0.0005860191464434795,121.643575,30.975584,121.64365,30.9761652
2217,209415,0.0017835857955214576,121.657325,30.975584,121.6590995,30.9757638
2218,250061,0.0005613401197074785,121.671075,30.975584,121.6716357,30.9756108
2219,429201,0.0023334220449762106,121.684825,30.975584,121.6861438,30.977509
2220,125295,0.0005199461991433394,121.698575,30.975584,121.6981952,30.9752289
2221,127544,0.0012573555781904924,121.712325,30.975584,121.7117518,30.9744649
2222,574563,0.0005120393148953854,121.726075,30.975584,121.7261351,30.9760925
2223,181984,0.0018191221839102731,121.739825,30.975584,121.7389924,30.9739666
2224,393661,0.0015124886412760318,121.753575,30.975584,121.75278,30.9768707
2225,574801,0.001326235337333313,121.767325,30.975584,121.7677401,30.9768436
2226,260102,0.0009143876748956903,121.781075,30.975584,121.7802499,30.9751899
2227,173037,0.001195575785973001,121.794825,30.975584,121.7958339,30.9762255
2228,264231,0.0002163849578896778,121.808575,30.975584,121.8084884,30.9753857
2229,173296,0.0030890778704934234,121.822325,30.975584,121.8237553,30.978322
2230,173281,0.0010431844036356242,121.836075,30.975584,121.8351617,30.9750799
2231,526324,0.001051794247941107,121.849825,30.975584,121.8489305,30.9761373
2232,514591,0.0005572740797791418,121.863575,30.975584,121.8631486,30.9759428
2233,348355,0.0011997847015174572,121.877325,30.975584,121.8770863,30.9767598
2234,410100,0.0006950913609031115,121.891075,30.975584,121.8903854,30.9754968
2235,86818,0.001323853300026904,121.904825,30.975584,121.9060066,30.974987
2236,171271,0.002882786369126988,121.918575,30.975584,121.9161484,30.9771403
2237,427519,0.006223811607844771,121.932325,30.975584,121.9351832,30.9811127
2238,342443,0.0038817988922718954,121.946075,30.975584,121.948096,30.9788982
2239,342441,0.00955018482020258,121.959825,30.975584,121.9516281,30.9706833
2240,197521,0.031988731019061356,120.873575,30.985606,120.8699136,31.0173845
2241,402248,0.02802393718876628,120.887325,30.985606,120.8961534,31.012203
2242,402245,0.0265453277124233,120.901075,30.985606,120.897981,31.0119704
2243,402275,0.024982333828727204,120.914825,30.985606,120.9185218,31.0103133
2244,449217,0.023165589545918183,120.928575,30.985606,120.929422,31.0087561
2245,449217,0.026503104327791398,120.942325,30.985606,120.929422,31.0087561
2246,187687,0.024141902150624502,120.956075,30.985606,120.9769734,30.9735193
2247,187687,0.014042362317292114,120.969825,30.985606,120.9769734,30.9735193
2248,436027,0.004867850256533726,120.983575,30.985606,120.9877926,30.9880366
2249,417250,0.002424875650417199,120.997325,30.985606,120.9985906,30.9876744
2250,444762,0.001805527141866736,121.011075,30.985606,121.0102149,30.9840185
2251,444729,0.0009393128658714422,121.024825,30.985606,121.0257129,30.9852995
2252,406594,0.001308147900659661,121.038575,30.985606,121.0393893,30.9866298
2253,28896,0.0005852058184854583,121.052325,30.985606,121.0517439,30.9856752
2254,406191,0.0013743279121118804,121.066075,30.985606,121.067413,30.9859199
2255,437896,0.0007677370969258548,121.079825,30.985606,121.0795446,30.9863207
